抗菌药物通用名,匹配规则,规则等级
头孢拉定,.*泛捷复.*,4
头孢拉定,.*澳锐.*,4
头孢拉定,.*申优.*,4
头孢拉宗,cefbuperazone,1
头孢拉宗,头孢拉宗,1
头孢拉宗,.*头孢拉宗.*,2
头孢雷特,ceforanide,1
头孢雷特,头孢来尼,1
头孢雷特,头孢氨甲苯唑,1
头孢雷特,头孢雷特,1
头孢雷特,氨甲苯唑头孢菌素,1
头孢雷特,.*头孢雷特.*,2
头孢雷特,.*头孢来尼.*,3
头孢雷特,.*头孢氨甲苯唑.*,3
头孢雷特,.*氨甲苯唑头孢菌素.*,3
头孢硫脒,Cefahiamldine,1
头孢硫脒,Cefathiamidine,1
头孢硫脒,Cefathiamidine for Injection,1
头孢硫脒,头孢硫脒,1
头孢硫脒,头孢菌素18,1
头孢硫脒,注射用头孢硫脒,1
头孢硫脒,罗冰,1
头孢硫脒,.*头孢硫脒.*,2
头孢硫脒,.*头孢菌素18.*,3
头孢硫脒,.*罗冰.*,4
头孢洛林,Ceftaroline fosamil,1
头孢洛林,头孢他洛林酯,1
头孢洛林,头孢洛林,1
头孢洛林,头孢洛林酯,1
头孢洛林,.*头孢洛林.*,2
头孢洛林,.*头孢他洛林酯.*,3
头孢洛林,.*头孢洛林酯.*,3
头孢洛林阿维巴坦,Ceftaroline/Avibactam,1
头孢洛林阿维巴坦,头孢洛林/阿维巴坦,1
头孢洛林阿维巴坦,头孢洛林阿维巴坦,1
头孢洛林阿维巴坦,.*头孢洛林.*阿维巴坦.*,2
头孢洛林阿维巴坦,.*头孢洛林/阿维巴坦.*,3
头孢洛生他唑巴坦,ceftolozane+tazobactam,1
头孢洛生他唑巴坦,头孢洛生/他唑巴坦,1
头孢洛生他唑巴坦,头孢洛生他唑巴坦,1
头孢洛生他唑巴坦,.*头孢洛生.*他唑巴坦.*,2
头孢洛生他唑巴坦,.*头孢洛生/他唑巴坦.*,3
头孢美唑,cefmetazole,1
头孢美唑,Cefmetazole Sodium,1
头孢美唑,Cefmetazole Sodium for Injeciton,1
头孢美唑,Cefmetazole Sodium for Injection,1
头孢美唑,头孢甲氧氰唑,1
头孢美唑,头孢美唑,1
头孢美唑,头孢美唑酸,1
头孢美唑,头孢美唑钠,1
头孢美唑,悉畅,1
头孢美唑,毕立枢,1
头孢美唑,注射用头孢美唑钠,1
头孢美唑,美之全,1
头孢美唑,.*头孢美唑.*,2
头孢美唑,.*头孢甲氧氰唑.*,3
头孢美唑,.*头孢美唑酸.*,3
头孢美唑,.*毕立枢.*,4
头孢美唑,.*悉畅.*,4
头孢美唑,.*美之全.*,4
头孢孟多,cefamandole,1
头孢孟多,Cefamandole Nafate,1
头孢孟多,Cefamandole Nafate for Injection,1
头孢孟多,先锋孟多,1
头孢孟多,先锋羟苄唑,1
头孢孟多,头孢孟多,1
头孢孟多,头孢孟多甲酸酯钠,1
头孢孟多,头孢孟多酯钠,1
头孢孟多,头孢孟多钠,1
头孢孟多,孟得新,1
头孢孟多,注射用头孢孟多酯钠,1
头孢孟多,猛利,1
头孢孟多,猛多力,1
头孢孟多,.*头孢孟多.*,2
头孢孟多,.*先锋孟多.*,3
头孢孟多,.*先锋羟苄唑.*,3
头孢孟多,.*头孢孟多甲酸酯钠.*,3
头孢孟多,.*头孢孟多钠.*,3
头孢孟多,.*猛利.*,3
头孢孟多,.*猛多力.*,3
头孢孟多,.*孟得新.*,4
头孢咪唑,Cefpimizolec,1
头孢咪唑,头孢咪唑,1
头孢咪唑,羧咪唑头孢菌素,1
头孢咪唑,.*头孢咪唑.*,2
头孢咪唑,.*羧咪唑头孢菌素.*,3
头孢米诺,cefminox,1
头孢米诺,Cefminox Sodium,1
头孢米诺,Cefminox sodium for Injection,1
头孢米诺,Cefminox sodium for injection,1
头孢米诺,Cefminox Sodium For Injection,1
头孢米诺,Cefminox Sodium for injection,1
头孢米诺,Cefminox Sodium for Injection,1
头孢米诺,Gefminox Sodium,1
头孢米诺,Meicelin,1
头孢米诺,Melnox,1
头孢米诺,头孢米诺,1
头孢米诺,头孢米诺钠,1
头孢米诺,氨羧甲氧头孢霉素,1
头孢米诺,注射用头孢米诺钠,1
头孢米诺,美士灵,1
头孢米诺,.*头孢米诺.*,2
头孢米诺,.*氨羧甲氧头孢霉素.*,3
头孢米诺,.*美士灵.*,3
头孢米诺,.*美士灵.*,4
头孢尼西,cefonicid,1
头孢尼西,Cefonicid Sodium,1
头孢尼西,Cefonicid sodium,1
头孢尼西,Cefonicid Sodium for injection,1
头孢尼西,Cefonicid Sodium For Injection,1
头孢尼西,Cefonicid Sodium for Injection,1
头孢尼西,Cefonicid sodium for Injection,1
头孢尼西,头孢尼西,1
头孢尼西,头孢尼西钠,1
头孢尼西,注射用头孢尼西钠,1
头孢尼西,.*头孢尼西.*,2
头孢哌酮,cefoperazone,1
头孢哌酮,Cefoperazone,1
头孢哌酮,Cefoperazone Sodium,1
头孢哌酮,Cefoperazone sodium,1
头孢哌酮,Cefoperazone sodium for Injection,1
头孢哌酮,cefoperazone Sodium for Injection,1
头孢哌酮,Cefoperazone Sodium for injection,1
头孢哌酮,Cefoperazone sodium for injection,1
头孢哌酮,Cefoperazone Sodium for Injection,1
头孢哌酮,Cefoperazone Sodium for lnjection,1
头孢哌酮,Cefoprerazone,1
头孢哌酮,Medocef,1
头孢哌酮,依美欣,1
头孢哌酮,头孢哌酮,1
头孢哌酮,头孢哌酮钠,1
头孢哌酮,注射用头孢哌酮钠,1
头孢哌酮,达诺欣,1
头孢哌酮,麦道必,1
头孢哌酮,.*头孢哌酮.*,2
头孢哌酮,.*依美欣.*,4
头孢哌酮,.*麦道必.*,4
头孢哌酮,.*达诺欣.*,4
头孢哌酮钠舒巴坦,Cefoperazone Sodium and Sulbactam for Injection,1
头孢哌酮钠舒巴坦,CEFOPERAZONE SODIUM AND SULBACTAM SODIUM FOR INJECTION,1
头孢哌酮钠舒巴坦,Cefoperazone Sodium and Sulbactam Sodium for Injection,1
头孢哌酮钠舒巴坦,Cefoperazone Sodium and Sulbactam sodium for Injection,1
头孢哌酮钠舒巴坦,Cefoperazone Sodium and Sulbactam Sodium for Injection(2:1),1
头孢哌酮钠舒巴坦,Cefoperazone Sodium and Sulbactam Sodium for Injection（2:1）,1
头孢哌酮钠舒巴坦,Cefoperazone Sodium and Sulbactam Sodium for lnjection,1
头孢哌酮钠舒巴坦,Cefoperazone Sodium Sulbactam Sodium for Injection,1
头孢哌酮钠舒巴坦,Cefoperazone Soudium and Sulbactam Sodium for Injection,1
头孢哌酮钠舒巴坦,"Cefoperazone,Sulbactam",1
头孢哌酮钠舒巴坦,优普同,1
头孢哌酮钠舒巴坦,头孢哌酮/舒巴坦,1
头孢哌酮钠舒巴坦,头孢哌酮舒巴坦,1
头孢哌酮钠舒巴坦,头孢哌酮钠舒巴坦,1
头孢哌酮钠舒巴坦,注射用头孢哌酮钠舒巴坦钠,1
头孢哌酮钠舒巴坦,注射用头孢哌酮钠舒巴坦钠 (2:1),1
头孢哌酮钠舒巴坦,注射用头孢哌酮钠舒巴坦钠(1:1),1
头孢哌酮钠舒巴坦,注射用头孢哌酮钠舒巴坦钠(2:1),1
头孢哌酮钠舒巴坦,海舒必,1
头孢哌酮钠舒巴坦,舒普深,1
头孢哌酮钠舒巴坦,铃兰欣,1
头孢哌酮钠舒巴坦,锋派新,1
头孢哌酮钠舒巴坦,.*头孢哌酮.*舒巴坦.*,2
头孢哌酮钠舒巴坦,.*头孢哌酮/舒巴坦.*,3
头孢哌酮钠舒巴坦,.*头孢哌酮舒巴坦.*,3
头孢哌酮钠舒巴坦,.*海舒必.*,4
头孢哌酮钠舒巴坦,.*舒普深.*,4
头孢哌酮钠舒巴坦,.*锋派新.*,4
头孢哌酮钠舒巴坦,.*铃兰欣.*,4
头孢哌酮钠舒巴坦,.*优普同.*,4
头孢哌酮他唑巴坦,Cefoperazone Sodium and Tazobactam Sodium for Injection,1
头孢哌酮他唑巴坦,Cefoperazone Sodium and Tazobactam Sodium for Injection(8:1),1
头孢哌酮他唑巴坦,Cefoperazone Sodium and Tazobactam Sodium for lnjection,1
头孢哌酮他唑巴坦,"Cefoperazone,Tazobactam",1
头孢哌酮他唑巴坦,Cefoperzone Sodium and Tazobactam Sodium for Injection,1
头孢哌酮他唑巴坦,仙必他,1
头孢哌酮他唑巴坦,凯斯,1
头孢哌酮他唑巴坦,头孢哌酮/他唑巴坦,1
头孢哌酮他唑巴坦,头孢哌酮他唑巴坦,1
头孢哌酮他唑巴坦,注射用头孢哌酮钠他唑巴坦钠,1
头孢哌酮他唑巴坦,注射用头孢哌酮钠他唑巴坦钠(8:1),1
头孢哌酮他唑巴坦,.*头孢哌酮.*他唑巴坦.*,2
头孢哌酮他唑巴坦,.*头孢哌酮/他唑巴坦.*,3
头孢哌酮他唑巴坦,.*凯斯.*,4
头孢哌酮他唑巴坦,.*仙必他.*,4
头孢匹胺,Cafpiramide Sodium for Injection,1
头孢匹胺,Cefpiramide,1
头孢匹胺,cefpiramide,1
头孢匹胺,Cefpiramide for Injection,1
头孢匹胺,Cefpiramide Sodium,1
头孢匹胺,Cefpiramide Sodium for Injection,1
头孢匹胺,Cefpiramide Sodium For Injection,1
头孢匹胺,Cefpiran,1
头孢匹胺,先福吡兰,1
头孢匹胺,头孢匹胺,1
头孢匹胺,头孢匹胺钠,1
头孢匹胺,头孢吡四唑,1
头孢匹胺,头胞吡胺钠,1
头孢匹胺,注射用头孢匹胺,1
头孢匹胺,注射用头孢匹胺钠,1
头孢匹胺,.*头孢匹胺.*,2
头孢匹胺,.*先福吡兰.*,3
头孢匹胺,.*头孢匹胺钠.*,3
头孢匹胺,.*头孢吡四唑.*,3
头孢匹胺,.*头胞吡胺钠.*,3
头孢匹胺,.*先福吡兰.*,4
头孢匹林,cefapirin,1
头孢匹林,先锋霉素Ⅷ,1
头孢匹林,吡硫头孢菌素,1
头孢匹林,头孢匹林,1
头孢匹林,头孢匹林钠,1
头孢匹林,头孢吡硫,1
头孢匹林,头孢吡硫钠,1
头孢匹林,头孢菌素Ⅷ,1
头孢匹林,.*头孢匹林.*,2
头孢匹林,.*先锋霉素Ⅷ.*,3
头孢匹林,.*吡硫头孢菌素.*,3
头孢匹林,.*头孢匹林.*,3
头孢匹林,.*头孢匹林钠.*,3
头孢匹林,.*头孢吡硫.*,3
头孢匹林,.*头孢吡硫钠.*,3
头孢匹林,.*头孢菌素Ⅷ.*,3
头孢匹罗,cefpirome,1
头孢匹罗,Cefpirome Suifate,1
头孢匹罗,Cefpirome Suifate for injection,1
头孢匹罗,Cefpirome Sulafte,1
头孢匹罗,Cefpirome Sulfate,1
头孢匹罗,Cefpirome sulfate for Injection,1
头孢匹罗,Cefpirome Sulfate for Injection,1
头孢匹罗,Cefpirome Sulfate For Injection,1
头孢匹罗,Cefpirome Sulfate/Sodium Carbonate,1
头孢匹罗,哌新,1
头孢匹罗,头孢匹罗,1
头孢匹罗,头孢吡隆,1
头孢匹罗,注射用硫酸头孢匹罗,1
头孢匹罗,硫酸头孢匹罗,1
头孢匹罗,硫酸头孢匹罗/碳酸钠,1
头孢匹罗,.*头孢匹罗.*,2
头孢匹罗,.*哌新.*,3
头孢匹罗,.*头孢吡隆.*,3
头孢泊肟,cefpodoxime,1
头孢泊肟,Cefpodoxime Proxetil,1
头孢泊肟,Cefpodoxime Proxetil Capsules,1
头孢泊肟,Cefpodoxime Proxetil Dispersible Tablets,1
头孢泊肟,Cefpodoxime Proxetil for Suspension,1
头孢泊肟,Cefpodoxime Proxetil For Suspension,1
头孢泊肟,Cefpodoxime Proxetil Granule,1
头孢泊肟,Cefpodoxime Proxetil Tablets,1
头孢泊肟,亮博,1
头孢泊肟,加博,1
头孢泊肟,博曼欣,1
头孢泊肟,司力能,1
头孢泊肟,善普兰,1
头孢泊肟,士瑞泊,1
头孢泊肟,头孢泊肟,1
头孢泊肟,头孢泊肟酯,1
头孢泊肟,头孢泊肟酯分散片,1
头孢泊肟,头孢泊肟酯干混悬剂,1
头孢泊肟,头孢泊肟酯片,1
头孢泊肟,头孢泊肟酯胶囊,1
头孢泊肟,头孢泊肟酯颗粒,1
头孢泊肟,帅孚,1
头孢泊肟,延知,1
头孢泊肟,恒泽,1
头孢泊肟,抗菲,1
头孢泊肟,搏沃欣,1
头孢泊肟,敏新,1
头孢泊肟,施博,1
头孢泊肟,欧爽,1
头孢泊肟,海凌依,1
头孢泊肟,纯欣,1
头孢泊肟,纯迪,1
头孢泊肟,西博特欣,1
头孢泊肟,韬特,1
头孢泊肟,.*头孢泊肟.*,2
头孢泊肟,.*敏新.*,4
头孢泊肟,.*海凌依.*,4
头孢泊肟,.*韬特.*,4
头孢泊肟,.*纯欣.*,4
头孢泊肟,.*恒泽.*,4
头孢泊肟,.*司力能.*,4
头孢泊肟,.*欧爽.*,4
头孢泊肟,.*搏沃欣.*,4
头孢泊肟,.*亮博.*,4
头孢泊肟,.*施博.*,4
头孢泊肟,.*加博.*,4
头孢泊肟,.*博曼欣.*,4
头孢泊肟,.*西博特欣.*,4
头孢泊肟,.*士瑞泊.*,4
头孢泊肟,.*抗菲.*,4
头孢泊肟,.*纯迪.*,4
头孢泊肟,.*帅孚.*,4
头孢泊肟,.*善普兰.*,4
头孢泊肟,.*延知.*,4
头孢羟氨苄,Cafadroxil Capsules,1
头孢羟氨苄,cefadroxil,1
头孢羟氨苄,Cefadroxil,1
头孢羟氨苄,Cefadroxil Capsules,1
头孢羟氨苄,Cefadroxil capsules,1
头孢羟氨苄,Cefadroxil Chewable Tablets,1
头孢羟氨苄,Cefadroxil Dispersible Tablets,1
头孢羟氨苄,Cefadroxil for Suspension,1
头孢羟氨苄,Cefadroxil Granules,1
头孢羟氨苄,Cefadroxil Tablets,1
头孢羟氨苄,Cefradroxil Capsules,1
头孢羟氨苄,力欣奇,1
头孢羟氨苄,头孢羟氨苄,1
头孢羟氨苄,头孢羟氨苄分散片,1
头孢羟氨苄,头孢羟氨苄咀嚼片,1
头孢羟氨苄,头孢羟氨苄干混悬剂,1
头孢羟氨苄,头孢羟氨苄片,1
头孢羟氨苄,头孢羟氨苄胶囊,1
头孢羟氨苄,头孢羟氨苄颗粒,1
头孢羟氨苄,来斯,1
头孢羟氨苄,欧意,1
头孢羟氨苄,毅达,1
头孢羟氨苄,赛复喜,1
头孢羟氨苄,.*头孢羟氨苄.*,2
头孢羟氨苄,.*欧意.*,4
头孢羟氨苄,.*来斯.*,4
头孢羟氨苄,.*力欣奇.*,4
头孢羟氨苄,.*赛复喜.*,4
头孢羟氨苄,.*毅达.*,4
头孢羟氨苄甲氧苄啶,Cefadroxil and Trimethoprim,1
头孢羟氨苄甲氧苄啶,Cefadroxil and Trimethoprim Capsules,1
头孢羟氨苄甲氧苄啶,Cefadroxil and Trimethoprint,1
头孢羟氨苄甲氧苄啶,CefadroxilandTrimethoprimCapsules,1
头孢羟氨苄甲氧苄啶,头孢羟氨苄/甲氧苄啶,1
头孢羟氨苄甲氧苄啶,头孢羟氨苄甲氧苄啶,1
头孢羟氨苄甲氧苄啶,头孢羟氨苄甲氧苄啶胶囊,1
头孢羟氨苄甲氧苄啶,.*头孢羟氨苄.*甲氧苄啶.*,2
头孢羟氨苄甲氧苄啶,.*头孢羟氨苄/甲氧苄啶.*,3
头孢曲秦,cefatrizine,1
头孢曲秦,头孢曲秦,1
头孢曲秦,.*头孢曲秦.*,2
头孢曲松,Ceftraxone Sodium,1
头孢曲松,ceftriaxone,1
头孢曲松,Ceftriaxone for Injection,1
头孢曲松,Ceftriaxone sodium,1
头孢曲松,Ceftriaxone Sodium,1
头孢曲松,Ceftriaxone Sodium for Injection,1
头孢曲松,Ceftriaxone Sodium For Injection,1
头孢曲松,Ceftriaxone Sodium for lnjection,1
头孢曲松,Ceftriaxone Sodiun for Injection,1
头孢曲松,头孢三嗪,1
头孢曲松,头孢曲松,1
头孢曲松,头孢曲松钠,1
头孢曲松,安塞隆,1
头孢曲松,果复每,1
头孢曲松,注射用头孢曲松钠,1
头孢曲松,罗塞秦,1
头孢曲松,罗氏芬,1
头孢曲松,.*头孢曲松.*,2
头孢曲松,.*头孢三嗪.*,3
头孢曲松,.*果复每.*,4
头孢曲松,.*罗塞秦.*,4
头孢曲松,.*安塞隆.*,4
头孢曲松,.*罗氏芬.*,4
头孢曲松钠舒巴坦,Ceftriaxone Sodium and Sulbactam Sodium for Injection,1
头孢曲松钠舒巴坦,"Ceftriaxone,combinations",1
头孢曲松钠舒巴坦,头孢曲松/舒巴坦,1
头孢曲松钠舒巴坦,头孢曲松钠/舒巴坦,1
头孢曲松钠舒巴坦,头孢曲松钠舒巴坦,1
头孢曲松钠舒巴坦,注射用头孢曲松钠舒巴坦钠,1
头孢曲松钠舒巴坦,.*头孢曲松.*舒巴坦.*,2
头孢曲松钠舒巴坦,.*头孢曲松/舒巴坦.*,3
头孢曲松钠舒巴坦,.*头孢曲松钠/舒巴坦.*,3
头孢曲松钠他唑巴坦, Ceftriaxone sodium tazobactam,1
头孢曲松钠他唑巴坦,Ceftriaxone Sodium and Tazobactam Sodium for Injection,1
头孢曲松钠他唑巴坦,头孢曲松/他唑巴坦,1
头孢曲松钠他唑巴坦,头孢曲松他唑巴坦,1
头孢曲松钠他唑巴坦,头孢曲松钠/他唑巴坦,1
头孢曲松钠他唑巴坦,头孢曲松钠他唑巴坦,1
头孢曲松钠他唑巴坦,注射用头孢曲松钠他唑巴坦钠,1
头孢曲松钠他唑巴坦,.*头孢曲松.*他唑巴坦.*,2
头孢曲松钠他唑巴坦,.*头孢曲松/他唑巴坦.*,3
头孢曲松钠他唑巴坦,.*头孢曲松他唑巴坦.*,3
头孢曲松钠他唑巴坦,.*头孢曲松钠/他唑巴坦.*,3
头孢噻啶,cefaloridine,1
头孢噻啶,先锋霉素Ⅱ,1
头孢噻啶,头孢噻啶,1
头孢噻啶,.*头孢噻啶.*,2
头孢噻啶,.*先锋霉素Ⅱ.*,3
头孢噻吩,cefalotin,1
头孢噻吩,Cefalotin Sodium,1
头孢噻吩,Cefalotin sodium for Injection,1
头孢噻吩,Cefalotin Sodium for Injection,1
头孢噻吩,Cefalotin sodium for Injectlon,1
头孢噻吩,先锋霉素Ⅰ,1
头孢噻吩,噻吩头孢霉素,1
头孢噻吩,噻孢霉素,1
头孢噻吩,噻孢霉素钠,1
头孢噻吩,头孢噻吩,1
头孢噻吩,头孢噻吩钠,1
头孢噻吩,头孢菌素Ⅰ号,1
头孢噻吩,头孢霉素Ⅰ号,1
头孢噻吩,注射用头孢噻吩钠,1
头孢噻吩,.*头孢噻吩.*,2
头孢噻吩,.*先锋霉素Ⅰ.*,3
头孢噻吩,.*噻吩头孢霉素.*,3
头孢噻吩,.*噻孢霉素.*,3
头孢噻吩,.*噻孢霉素钠.*,3
头孢噻吩,.*头孢噻吩钠.*,3
头孢噻吩,.*头孢菌素Ⅰ号.*,3
头孢噻吩,.*头孢霉素Ⅰ号.*,3
头孢噻呋,Ceftiofur,1
头孢噻呋,头孢噻呋,1
头孢噻呋,.*头孢噻呋.*,2
头孢噻利,Cefoselis,1
头孢噻利,Cefoselis Sulfate,1
头孢噻利,Cefoselis Sulfate for Injection,1
头孢噻利,丰迪,1
头孢噻利,头孢噻利,1
头孢噻利,头孢赛利,1
头孢噻利,注射用硫酸头孢噻利,1
头孢噻利,硫酸头孢噻利,1
头孢噻利,.*头孢噻利.*,2
头孢噻利,.*头孢赛利.*,3
头孢噻利,.*丰迪.*,4
头孢噻肟,cefotaxime,1
头孢噻肟,Cefotaxime Sodium,1
头孢噻肟,Cefotaxime sodium,1
头孢噻肟,Cefotaxime Sodium for Injection,1
头孢噻肟,Cefotaxime sodium for Injection,1
头孢噻肟,Cefotaxime Sodium For Injection,1
头孢噻肟,先锋噻肟,1
头孢噻肟,凯帝龙,1
头孢噻肟,凯福隆,1
头孢噻肟,头孢噻肟,1
头孢噻肟,头孢噻肟钠,1
头孢噻肟,头孢氨噻肟钠,1
头孢噻肟,头孢泰克松,1
头孢噻肟,氨噻肟头孢菌素钠,1
头孢噻肟,注射用头孢噻肟钠,1
头孢噻肟,.*头孢噻肟.*,2
头孢噻肟,.*先锋噻肟.*,3
头孢噻肟,.*头孢氨噻肟钠.*,3
头孢噻肟,.*头孢泰克松.*,3
头孢噻肟,.*氨噻肟头孢菌素钠.*,3
头孢噻肟,.*凯帝龙.*,4
头孢噻肟,.*凯福隆.*,4
头孢噻肟克拉维酸,Cefotaxime clavulanic acid,1
头孢噻肟克拉维酸,头孢噻肟/克拉维酸,1
头孢噻肟克拉维酸,头孢噻肟克拉维酸,1
头孢噻肟克拉维酸,.*头孢噻肟.*克拉维酸.*,2
头孢噻肟克拉维酸,.*头孢噻肟/克拉维酸.*,3
头孢噻肟舒巴坦,Cefotaxime and Sulbactam,1
头孢噻肟舒巴坦,Cefotaxime Sodium and Sulbactam Sodium for Injection,1
头孢噻肟舒巴坦,头孢噻肟/舒巴坦,1
头孢噻肟舒巴坦,头孢噻肟舒巴坦,1
头孢噻肟舒巴坦,注射用头孢噻肟钠舒巴坦钠,1
头孢噻肟舒巴坦,.*头孢噻肟.*舒巴坦.*,2
头孢噻肟舒巴坦,.*头孢噻肟/舒巴坦.*,3
头孢沙定,cefroxadine,1
头孢沙定,头孢沙定,1
头孢沙定,头孢环烯氨,1
头孢沙定,甲氧环烯氨头孢菌素,1
头孢沙定,.*头孢沙定.*,2
头孢沙定,.*头孢环烯氨.*,3
头孢沙定,.*甲氧环烯氨头孢菌素.*,3
头孢他啶,Ceftazidime,1
头孢他啶,ceftazidime,1
头孢他啶,Ceftazidime for Injection,1
头孢他啶,Ceftazidime for lnjection,1
头孢他啶,Ceftazidime Sodium Carbonate,1
头孢他啶,Ceftazidime with Sodium Carbonate,1
头孢他啶,Ceftazidime/L-Arginine,1
头孢他啶,Ceftazidime/Sodium Carbonate,1
头孢他啶,Ceftazidme for Injection,1
头孢他啶,Certazidime for Injection,1
头孢他啶,FORTUM,1
头孢他啶,Kefadim,1
头孢他啶,Tazime,1
头孢他啶,凯复定,1
头孢他啶,复达欣,1
头孢他啶,头孢他啶,1
头孢他啶,头孢他啶(含碳酸钠),1
头孢他啶,头孢他啶/L-精氨酸,1
头孢他啶,头孢他啶/碳酸钠,1
头孢他啶,头孢他啶（注射用）,1
头孢他啶,头孢他定,1
头孢他啶,安塞定,1
头孢他啶,新天欣,1
头孢他啶,注射用头孢他啶,1
头孢他啶,泰得欣,1
头孢他啶,.*头孢他啶.*,2
头孢他啶,.*头孢他定.*,3
头孢他啶,.*新天欣.*,4
头孢他啶,.*安塞定.*,4
头孢他啶,.*复达欣.*,4
头孢他啶,.*泰得欣.*,4
头孢他啶,.*凯复定.*,4
头孢他啶阿维巴坦,Ceftazidime and avibactam,1
头孢他啶阿维巴坦,头孢他啶/阿维巴坦,1
头孢他啶阿维巴坦,头孢他啶阿维巴坦,1
头孢他啶阿维巴坦,.*头孢他啶.*阿维巴坦.*,2
头孢他啶阿维巴坦,.*头孢他啶/阿维巴坦.*,3
头孢他啶克拉维酸,ceftazidime and clavulanic acid,1
头孢他啶克拉维酸,头孢他啶/克拉维酸,1
头孢他啶克拉维酸,头孢他啶克拉维酸,1
头孢他啶克拉维酸,.*头孢他啶.*克拉维酸.*,2
头孢他啶克拉维酸,.*头孢他啶/克拉维酸.*,3
头孢他啶舒巴坦,Ceftazidime and Sulbactam,1
头孢他啶舒巴坦,头孢他啶/舒巴坦,1
头孢他啶舒巴坦,头孢他啶舒巴坦,1
头孢他啶舒巴坦,.*头孢他啶.*舒巴坦.*,2
头孢他啶舒巴坦,.*头孢他啶/舒巴坦.*,3
头孢他啶他唑巴坦,Ceftazidime and Tazobactam Sodium,1
头孢他啶他唑巴坦,Ceftazidime and Tazobactam Sodium for Injection,1
头孢他啶他唑巴坦,Ceftazidime and Tazobactam Sodium for Injection(5:1),1
头孢他啶他唑巴坦,头孢他啶/他唑巴坦,1
头孢他啶他唑巴坦,头孢他啶他唑巴坦,1
头孢他啶他唑巴坦,注射用头孢他啶他唑巴坦钠(3:1),1
头孢他啶他唑巴坦,注射用头孢他啶他唑巴坦钠(5:1),1
头孢他啶他唑巴坦,.*头孢他啶.*他唑巴坦.*,2
头孢他啶他唑巴坦,.*头孢他啶/他唑巴坦.*,3
头孢他美,cefetamet,1
头孢他美,Cefetamet Pivoxil Hydrochloride,1
头孢他美,Cefetamet Pivoxil Hydrochloride Capsules,1
头孢他美,Cefetamet Pivoxil Hydrochloride Dispersible Tablets,1
头孢他美,Cefetamet Pivoxil Hydrochloride for Suspension,1
头孢他美,Cefetamet Pivoxil Hydrochloride Granules,1
头孢他美,Cefetamet Pivoxil Hydrochloride Tablets,1
头孢他美,代宁,1
头孢他美,力欣美,1
头孢他美,华仙美,1
头孢他美,头孢他美,1
头孢他美,头孢他美匹酯,1
头孢他美,头孢他美新戊酯,1
头孢他美,头孢他美特戊酯,1
头孢他美,头孢他美酯,1
头孢他美,威锐,1
头孢他美,安塞他美,1
头孢他美,安素美,1
头孢他美,康迈欣,1
头孢他美,康迪欣,1
头孢他美,特普欣,1
头孢他美,珍良,1
头孢他美,盐酸头孢他美酯,1
头孢他美,盐酸头孢他美酯分散片,1
头孢他美,盐酸头孢他美酯干混悬剂,1
头孢他美,盐酸头孢他美酯片,1
头孢他美,盐酸头孢他美酯胶囊,1
头孢他美,盐酸头孢他美酯颗粒,1
头孢他美,联邦赛福美,1
头孢他美,.*头孢他美.*,2
头孢他美,.*头孢他美匹酯.*,3
头孢他美,.*头孢他美新戊酯.*,3
头孢他美,.*头孢他美特戊酯.*,3
头孢他美,.*头孢他美酯.*,3
头孢他美,.*安素美.*,4
头孢他美,.*力欣美.*,4
头孢他美,.*安塞他美.*,4
头孢他美,.*代宁.*,4
头孢他美,.*特普欣.*,4
头孢他美,.*康迈欣.*,4
头孢他美,.*康迪欣.*,4
头孢他美,.*珍良.*,4
头孢他美,.*威锐.*,4
头孢他美,.*联邦赛福美.*,4
头孢他美,.*华仙美.*,4
头孢特仑,cefteram,1
头孢特仑,Cefteram Pivoxil,1
头孢特仑,Cefteram pivoxil,1
头孢特仑,Cefteram Pivoxil Capsules,1
